Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	9	7.09592683e-05	0.00556879605	0.00724224413	0.00724224413	0.00724224413	0.00724224413	0	0	0	0	0	0	3
2	10	9.29581808e-05	0.0111375921	0.00724224413	0.00724224413	0.00724224413	0.00724224413	1.90819582e-17	0	0	0	0	0	3
3	12	0.000117888856	0.0167063882	0.00724224413	0.00724224413	0.00724224413	0.00724224413	1.90819582e-17	0	0	0	0	0	3
4	13	0.00014356205	0.0222751842	0.00724224413	0.00724224413	0.00724224413	0.00724224413	1.90819582e-17	0	0	0	0	0	3
5	14	0.000169492047	0.0278439803	0.00724224413	0.00724224413	0.00724224413	0.00724224413	2.60208521e-17	0	0	0	0	0	3
6	16	0.000214100354	0.0334127763	0.00724224413	0.00724224413	0.00724224413	0.00724224413	2.60208521e-17	0	0	0	0	0	3
7	17	0.000268041784	0.0389815724	0.00724224413	0.00724224413	0.00724224413	0.00724224413	3.2959746e-17	0	0	0	0	0	3
8	18	0.000324199003	0.0445503684	0.00724224413	0.00724224413	0.00724224413	0.00724224413	4.16333634e-17	0	0	0	0	0	3
9	20	0.000381054483	0.0501191645	0.00724224413	0.00724224413	0.00724224413	0.00724224413	5.03069808e-17	0	0	0	0	0	3
10	21	0.000438108063	0.0556879605	0.00724224413	0.00724224413	0.00724224413	0.00724224413	5.03069808e-17	0	0	0	0	0	3
11	22	0.000523672102	0.0612567566	0.00724224413	0.00724224413	0.00724224413	0.00724224413	5.20417043e-17	0	0	0	0	0	3
12	23	0.000609846314	0.0668255526	0.00724224413	0.00724224413	0.00724224413	0.00724224413	5.81132364e-17	0	0	0	0	0	3
13	25	0.000693455586	0.0723943487	0.00724224413	0.00724224413	0.00724224413	0.00724224413	5.81132364e-17	0	0	0	0	0	3
14	26	0.000773939311	0.0779631447	0.00724224413	0.00724224413	0.00724224413	0.00724224413	5.81132364e-17	0	0	0	0	0	3
