Iteration	CPUTime	PhysTime	Travels
93	37	0	1.24635596
94	37	0	1.26176879
95	38	0	1.27718161
96	38	0	1.29259443
97	38	0	1.30800725
98	39	0	1.32342007
99	39	0	1.3388329
100	39	0	1.35424572
101	40	0	1.36965854
102	41	0	1.38507136
103	41	0	1.40048419
104	42	0	1.41589701
105	42	0	1.43130983
106	42	0	1.44672265
107	43	0	1.46213547
108	43	0	1.4775483
109	44	0	1.49296112
110	44	0	1.50837394
111	44	0	1.52378676
112	45	0	1.53919958
113	45	0	1.55461241
114	45	0	1.57002523
115	46	0	1.58543805
116	46	0	1.60085087
117	46	0	1.6162637
118	47	0	1.63167652
119	47	0	1.64708934
120	48	0	1.66250216
121	48	0	1.67791498
122	48	0	1.69332781
123	49	0	1.70874063
124	49	0	1.72415345
125	49	0	1.73956627
126	50	0	1.75497909
127	50	0	1.77039192
128	50	0	1.78580474
129	51	0	1.80121756
130	51	0	1.81663038
131	52	0	1.83204321
132	52	0	1.84745603
133	52	0	1.86286885
134	53	0	1.87828167
135	53	0	1.89369449
136	54	0	1.90910732
137	54	0	1.92452014
138	55	0	1.93993296
139	55	0	1.95534578
140	55	0	1.9707586
141	56	0	1.98617143
142	56	0	2.00158425
143	57	0	2.01699707
144	57	0	2.03240989
145	57	0	2.04782272
146	58	0	2.06323554
147	58	0	2.07864836
148	58	0	2.09406118
149	59	0	2.109474
150	59	0	2.12488683
151	60	0	2.14029965
152	60	0	2.15571247
153	61	0	2.17112529
154	61	0	2.18653811
155	61	0	2.20195094
156	62	0	2.21736376
157	62	0	2.23277658
158	63	0	2.2481894
159	63	0	2.26360223
160	63	0	2.27901505
161	64	0	2.29442787
162	64	0	2.30984069
163	64	0	2.32525351
164	65	0	2.34066634
165	65	0	2.35607916
166	66	0	2.37149198
167	66	0	2.3869048
168	66	0	2.40231762
169	67	0	2.41773045
170	67	0	2.43314327
171	67	0	2.44855609
172	68	0	2.46396891
173	68	0	2.47938174
174	69	0	2.49479456
175	69	0	2.51020738
176	69	0	2.5256202
177	70	0	2.54103302
178	70	0	2.55644585
179	70	0	2.57185867
180	71	0	2.58727149
181	71	0	2.60268431
182	71	0	2.61809713
183	72	0	2.63350996
184	72	0	2.64892278
185	72	0	2.6643356
186	73	0	2.67974842
187	73	0	2.69516125
188	74	0	2.71057407
189	74	0	2.72598689
190	74	0	2.74139971
191	75	0	2.75681253
192	75	0	2.77222536
193	76	0	2.78763818
194	76	0	2.803051
195	76	0	2.81846382
196	77	0	2.83387664
197	77	0	2.84928947
198	78	0	2.86470229
199	78	0	2.88011511
200	78	0	2.89552793
201	79	0	2.91094076
202	79	0	2.92635358
203	80	0	2.9417664
204	80	0	2.95717922
205	80	0	2.97259204
206	81	0	2.98800487
207	81	0	3.00341769
208	82	0	3.01883051
209	82	0	3.03424333
210	82	0	3.04965615
211	83	0	3.06506898
212	83	0	3.0804818
213	83	0	3.09589462
214	84	0	3.11130744
215	84	0	3.12672027
216	84	0	3.14213309
217	85	0	3.15754591
218	85	0	3.17295873
219	86	0	3.18837155
220	86	0	3.20378438
221	86	0	3.2191972
222	87	0	3.23461002
223	87	0	3.25002284
224	87	0	3.26543566
225	88	0	3.28084849
226	88	0	3.29626131
227	88	0	3.31167413
228	89	0	3.32708695
229	89	0	3.34249978
230	89	0	3.3579126
231	90	0	3.37332542
232	90	0	3.38873824
233	91	0	3.40415106
234	91	0	3.41956389
235	91	0	3.43497671
236	92	0	3.45038953
237	92	0	3.46580235
238	92	0	3.48121517
239	93	0	3.496628
240	93	0	3.51204082
241	93	0	3.52745364
242	94	0	3.54286646
243	94	0	3.55827929
244	94	0	3.57369211
245	95	0	3.58910493
246	95	0	3.60451775
247	96	0	3.61993057
248	96	0	3.6353434
249	96	0	3.65075622
250	97	0	3.66616904
251	97	0	3.68158186
252	98	0	3.69699468
253	98	0	3.71240751
254	98	0	3.72782033
255	99	0	3.74323315
256	99	0	3.75864597
257	99	0	3.7740588
258	100	0	3.78947162
259	100	0	3.80488444
260	100	0	3.82029726
261	101	0	3.83571008
262	101	0	3.85112291
263	101	0	3.86653573
264	102	0	3.88194855
265	102	0	3.89736137
266	103	0	3.91277419
267	103	0	3.92818702
268	103	0	3.94359984
269	104	0	3.95901266
270	104	0	3.97442548
271	104	0	3.98983831
272	105	0	4.00525113
273	105	0	4.02066395
274	106	0	4.03607677
275	106	0	4.05148959
276	106	0	4.06690242
277	107	0	4.08231524
278	107	0	4.09772806
279	108	0	4.11314088
280	108	0	4.1285537
281	108	0	4.14396653
282	109	0	4.15937935
283	109	0	4.17479217
284	110	0	4.19020499
285	110	0	4.20561782
286	110	0	4.22103064
287	111	0	4.23644346
288	111	0	4.25185628
289	112	0	4.2672691
290	112	0	4.28268193
291	112	0	4.29809475
292	113	0	4.31350757
293	113	0	4.32892039
294	114	0	4.34433321
295	114	0	4.35974604
296	114	0	4.37515886
297	115	0	4.39057168
298	115	0	4.4059845
299	115	0	4.42139733
300	116	0	4.43681015
301	117	0	4.45222297
302	117	0	4.46763579
303	117	0	4.48304861
304	118	0	4.49846144
305	118	0	4.51387426
306	118	0	4.52928708
307	119	0	4.5446999
308	119	0	4.56011272
309	120	0	4.57552555
310	120	0	4.59093837
311	127	0	4.60635119
312	128	0	4.62176401
313	128	0	4.63717684
314	129	0	4.65258966
315	129	0	4.66800248
316	129	0	4.6834153
317	130	0	4.69882812
318	130	0	4.71424095
319	131	0	4.72965377
320	131	0	4.74506659
321	132	0	4.76047941
322	132	0	4.77589223
323	132	0	4.79130506
324	133	0	4.80671788
325	133	0	4.8221307
326	133	0	4.83754352
327	134	0	4.85295635
328	134	0	4.86836917
329	134	0	4.88378199
330	135	0	4.89919481
331	135	0	4.91460763
332	136	0	4.93002046
333	136	0	4.94543328
334	136	0	4.9608461
335	137	0	4.97625892
336	161	0	4.99167174
337	162	0	5.00708457
338	162	0	5.02249739
339	162	0	5.03791021
340	163	0	5.05332303
341	163	0	5.06873586
342	164	0	5.08414868
343	164	0	5.0995615
344	164	0	5.11497432
345	165	0	5.13038714
346	165	0	5.14579997
347	166	0	5.16121279
348	166	0	5.17662561
349	166	0	5.19203843
350	167	0	5.20745125
351	167	0	5.22286408
352	167	0	5.2382769
353	168	0	5.25368972
354	168	0	5.26910254
355	169	0	5.28451537
356	169	0	5.29992819
357	169	0	5.31534101
358	170	0	5.33075383
359	170	0	5.34616665
360	171	0	5.36157948
361	171	0	5.3769923
362	172	0	5.39240512
363	172	0	5.40781794
364	173	0	5.42323076
365	173	0	5.43864359
366	173	0	5.45405641
367	174	0	5.46946923
368	174	0	5.48488205
369	175	0	5.50029488
370	175	0	5.5157077
371	176	0	5.53112052
372	176	0	5.54653334
373	176	0	5.56194616
374	177	0	5.57735899
375	177	0	5.59277181
376	178	0	5.60818463
377	185	0	5.62359745
378	185	0	5.63901027
379	185	0	5.6544231
380	186	0	5.66983592
381	186	0	5.68524874
382	187	0	5.70066156
383	187	0	5.71607439
384	187	0	5.73148721
385	188	0	5.74690003
386	188	0	5.76231285
387	189	0	5.77772567
388	189	0	5.7931385
389	190	0	5.80855132
390	190	0	5.82396414
391	190	0	5.83937696
392	191	0	5.85478978
393	191	0	5.87020261
394	191	0	5.88561543
395	192	0	5.90102825
396	192	0	5.91644107
397	193	0	5.9318539
398	193	0	5.94726672
399	193	0	5.96267954
400	194	0	5.97809236
401	195	0	5.99350518
402	195	0	6.00891801
403	195	0	6.02433083
404	196	0	6.03974365
405	196	0	6.05515647
406	197	0	6.07056929
407	197	0	6.08598212
408	197	0	6.10139494
409	198	0	6.11680776
410	198	0	6.13222058
411	199	0	6.14763341
412	199	0	6.16304623
413	199	0	6.17845905
414	200	0	6.19387187
415	200	0	6.20928469
416	201	0	6.22469752
417	201	0	6.24011034
418	201	0	6.25552316
419	202	0	6.27093598
420	202	0	6.2863488
421	203	0	6.30176163
422	203	0	6.31717445
423	203	0	6.33258727
424	204	0	6.34800009
425	204	0	6.36341292
426	205	0	6.37882574
427	205	0	6.39423856
428	213	0	6.40965138
429	213	0	6.4250642
430	213	0	6.44047703
431	214	0	6.45588985
432	214	0	6.47130267
433	214	0	6.48671549
434	215	0	6.50212831
435	215	0	6.51754114
436	216	0	6.53295396
437	216	0	6.54836678
438	217	0	6.5637796
439	217	0	6.57919243
440	217	0	6.59460525
441	218	0	6.61001807
442	218	0	6.62543089
443	218	0	6.64084371
444	219	0	6.65625654
445	219	0	6.67166936
446	220	0	6.68708218
447	220	0	6.702495
448	220	0	6.71790783
449	221	0	6.73332065
450	221	0	6.74873347
451	222	0	6.76414629
452	222	0	6.77955911
453	222	0	6.79497194
454	223	0	6.81038476
455	223	0	6.82579758
456	224	0	6.8412104
457	224	0	6.85662322
458	224	0	6.87203605
459	225	0	6.88744887
460	225	0	6.90286169
461	226	0	6.91827451
462	226	0	6.93368734
463	226	0	6.94910016
464	227	0	6.96451298
465	227	0	6.9799258
466	228	0	6.99533862
467	228	0	7.01075145
468	228	0	7.02616427
469	229	0	7.04157709
470	229	0	7.05698991
471	230	0	7.07240273
472	230	0	7.08781556
473	230	0	7.10322838
474	231	0	7.1186412
475	231	0	7.13405402
476	232	0	7.14946685
477	232	0	7.16487967
478	232	0	7.18029249
479	233	0	7.19570531
480	233	0	7.21111813
481	234	0	7.22653096
482	234	0	7.24194378
483	235	0	7.2573566
484	235	0	7.27276942
485	235	0	7.28818224
486	236	0	7.30359507
487	236	0	7.31900789
488	237	0	7.33442071
489	237	0	7.34983353
490	238	0	7.36524636
491	238	0	7.38065918
492	238	0	7.396072
493	239	0	7.41148482
494	239	0	7.42689764
495	240	0	7.44231047
496	240	0	7.45772329
497	240	0	7.47313611
498	241	0	7.48854893
499	241	0	7.50396175
500	241	0	7.51937458
501	242	0	7.5347874
502	243	0	7.55020022
503	243	0	7.56561304
504	244	0	7.58102587
505	244	0	7.59643869
506	244	0	7.61185151
507	245	0	7.62726433
508	245	0	7.64267715
509	246	0	7.65808998
510	246	0	7.6735028
511	247	0	7.68891562
512	247	0	7.70432844
513	247	0	7.71974126
514	248	0	7.73515409
515	248	0	7.75056691
516	249	0	7.76597973
517	249	0	7.78139255
518	249	0	7.79680538
519	250	0	7.8122182
520	250	0	7.82763102
521	251	0	7.84304384
522	251	0	7.85845666
523	251	0	7.87386949
524	252	0	7.88928231
525	252	0	7.90469513
526	253	0	7.92010795
527	253	0	7.93552077
528	253	0	7.9509336
529	254	0	7.96634642
530	254	0	7.98175924
531	255	0	7.99717206
532	255	0	8.01258489
533	256	0	8.02799771
534	256	0	8.04341053
535	256	0	8.05882335
536	257	0	8.07423617
537	257	0	8.089649
538	257	0	8.10506182
539	258	0	8.12047464
540	258	0	8.13588746
541	259	0	8.15130028
542	259	0	8.16671311
543	259	0	8.18212593
544	260	0	8.19753875
545	260	0	8.21295157
546	261	0	8.2283644
547	261	0	8.24377722
548	261	0	8.25919004
549	262	0	8.27460286
550	262	0	8.29001568
551	263	0	8.30542851
552	263	0	8.32084133
553	263	0	8.33625415
554	264	0	8.35166697
555	264	0	8.36707979
556	265	0	8.38249262
557	265	0	8.39790544
558	265	0	8.41331826
559	266	0	8.42873108
560	266	0	8.44414391
561	267	0	8.45955673
562	267	0	8.47496955
563	267	0	8.49038237
564	268	0	8.50579519
565	268	0	8.52120802
566	269	0	8.53662084
567	269	0	8.55203366
568	269	0	8.56744648
569	270	0	8.5828593
570	270	0	8.59827213
571	271	0	8.61368495
572	271	0	8.62909777
573	272	0	8.64451059
574	272	0	8.65992342
575	273	0	8.67533624
576	273	0	8.69074906
577	273	0	8.70616188
578	274	0	8.7215747
579	274	0	8.73698753
580	275	0	8.75240035
581	275	0	8.76781317
582	276	0	8.78322599
583	276	0	8.79863881
584	277	0	8.81405164
585	277	0	8.82946446
586	277	0	8.84487728
587	278	0	8.8602901
588	278	0	8.87570293
589	278	0	8.89111575
590	279	0	8.90652857
591	279	0	8.92194139
592	280	0	8.93735421
593	280	0	8.95276704
594	280	0	8.96817986
595	281	0	8.98359268
596	281	0	8.9990055
597	282	0	9.01441832
598	282	0	9.02983115
599	282	0	9.04524397
600	283	0	9.06065679
601	284	0	9.07606961
602	284	0	9.09148244
603	284	0	9.10689526
604	285	0	9.12230808
605	285	0	9.1377209
606	286	0	9.15313372
607	286	0	9.16854655
608	286	0	9.18395937
609	287	0	9.19937219
610	287	0	9.21478501
611	288	0	9.23019783
612	288	0	9.24561066
613	288	0	9.26102348
614	289	0	9.2764363
615	289	0	9.29184912
616	289	0	9.30726195
617	290	0	9.32267477
618	290	0	9.33808759
619	291	0	9.35350041
620	291	0	9.36891323
621	292	0	9.38432606
622	292	0	9.39973888
623	292	0	9.4151517
624	293	0	9.43056452
625	293	0	9.44597734
626	294	0	9.46139017
627	294	0	9.47680299
628	294	0	9.49221581
629	295	0	9.50762863
630	295	0	9.52304146
631	295	0	9.53845428
632	296	0	9.5538671
633	296	0	9.56927992
634	297	0	9.58469274
635	297	0	9.60010557
636	297	0	9.61551839
637	298	0	9.63093121
638	298	0	9.64634403
639	299	0	9.66175685
640	299	0	9.67716968
641	299	0	9.6925825
642	300	0	9.70799532
643	300	0	9.72340814
644	301	0	9.73882097
645	301	0	9.75423379
646	301	0	9.76964661
647	302	0	9.78505943
648	302	0	9.80047225
649	303	0	9.81588508
650	303	0	9.8312979
651	304	0	9.84671072
652	304	0	9.86212354
653	304	0	9.87753636
654	305	0	9.89294919
655	305	0	9.90836201
656	306	0	9.92377483
657	306	0	9.93918765
658	306	0	9.95460048
659	307	0	9.9700133
660	307	0	9.98542612
661	308	0	10.0008389
662	308	0	10.0162518
663	308	0	10.0316646
664	309	0	10.0470774
665	309	0	10.0624902
666	310	0	10.0779031
667	310	0	10.0933159
668	310	0	10.1087287
669	311	0	10.1241415
670	311	0	10.1395543
671	312	0	10.1549672
672	312	0	10.17038
673	312	0	10.1857928
674	313	0	10.2012056
675	313	0	10.2166185
676	313	0	10.2320313
677	314	0	10.2474441
678	314	0	10.2628569
679	315	0	10.2782697
680	315	0	10.2936826
681	316	0	10.3090954
682	316	0	10.3245082
683	317	0	10.339921
684	317	0	10.3553339
685	318	0	10.3707467
686	318	0	10.3861595
687	319	0	10.4015723
688	319	0	10.4169851
689	320	0	10.432398
690	320	0	10.4478108
691	320	0	10.4632236
692	321	0	10.4786364
693	321	0	10.4940493
694	321	0	10.5094621
695	322	0	10.5248749
696	322	0	10.5402877
697	323	0	10.5557005
698	323	0	10.5711134
699	324	0	10.5865262
700	324	0	10.601939
701	325	0	10.6173518
702	325	0	10.6327646
703	326	0	10.6481775
704	326	0	10.6635903
705	326	0	10.6790031
706	327	0	10.6944159
707	327	0	10.7098288
708	327	0	10.7252416
709	328	0	10.7406544
710	328	0	10.7560672
711	329	0	10.77148
712	329	0	10.7868929
713	329	0	10.8023057
714	330	0	10.8177185
715	330	0	10.8331313
716	331	0	10.8485442
717	331	0	10.863957
718	331	0	10.8793698
719	332	0	10.8947826
720	332	0	10.9101954
721	333	0	10.9256083
722	333	0	10.9410211
723	333	0	10.9564339
724	334	0	10.9718467
725	334	0	10.9872596
726	335	0	11.0026724
727	335	0	11.0180852
728	335	0	11.033498
729	336	0	11.0489108
730	336	0	11.0643237
731	337	0	11.0797365
732	337	0	11.0951493
733	338	0	11.1105621
734	338	0	11.125975
735	338	0	11.1413878
736	339	0	11.1568006
737	339	0	11.1722134
738	340	0	11.1876262
739	340	0	11.2030391
740	340	0	11.2184519
741	341	0	11.2338647
742	341	0	11.2492775
743	342	0	11.2646904
744	342	0	11.2801032
745	342	0	11.295516
746	343	0	11.3109288
747	343	0	11.3263416
748	344	0	11.3417545
749	344	0	11.3571673
750	344	0	11.3725801
751	345	0	11.3879929
752	345	0	11.4034058
753	346	0	11.4188186
754	346	0	11.4342314
755	346	0	11.4496442
756	347	0	11.465057
757	347	0	11.4804699
758	347	0	11.4958827
759	348	0	11.5112955
760	348	0	11.5267083
761	349	0	11.5421212
762	349	0	11.557534
763	350	0	11.5729468
764	350	0	11.5883596
765	350	0	11.6037724
766	351	0	11.6191853
767	351	0	11.6345981
768	351	0	11.6500109
769	352	0	11.6654237
770	352	0	11.6808366
771	353	0	11.6962494
772	353	0	11.7116622
773	353	0	11.727075
774	354	0	11.7424878
775	354	0	11.7579007
776	355	0	11.7733135
777	355	0	11.7887263
778	355	0	11.8041391
779	356	0	11.819552
780	356	0	11.8349648
781	357	0	11.8503776
782	357	0	11.8657904
783	358	0	11.8812032
784	358	0	11.8966161
785	358	0	11.9120289
786	359	0	11.9274417
787	359	0	11.9428545
788	360	0	11.9582674
789	360	0	11.9736802
790	360	0	11.989093
791	361	0	12.0045058
792	361	0	12.0199186
793	362	0	12.0353315
794	362	0	12.0507443
795	362	0	12.0661571
796	363	0	12.0815699
797	363	0	12.0969828
798	364	0	12.1123956
799	364	0	12.1278084
800	364	0	12.1432212
801	365	0	12.158634
802	366	0	12.1740469
803	366	0	12.1894597
804	366	0	12.2048725
805	367	0	12.2202853
806	367	0	12.2356982
807	368	0	12.251111
808	368	0	12.2665238
809	368	0	12.2819366
810	369	0	12.2973494
811	369	0	12.3127623
812	370	0	12.3281751
813	370	0	12.3435879
814	371	0	12.3590007
815	371	0	12.3744136
816	371	0	12.3898264
817	372	0	12.4052392
818	372	0	12.420652
819	373	0	12.4360648
820	373	0	12.4514777
821	373	0	12.4668905
822	374	0	12.4823033
823	374	0	12.4977161
824	375	0	12.513129
825	375	0	12.5285418
826	375	0	12.5439546
827	376	0	12.5593674
828	376	0	12.5747802
829	377	0	12.5901931
830	377	0	12.6056059
831	377	0	12.6210187
832	378	0	12.6364315
833	378	0	12.6518444
834	379	0	12.6672572
835	379	0	12.68267
836	379	0	12.6980828
837	380	0	12.7134956
838	380	0	12.7289085
839	381	0	12.7443213
840	381	0	12.7597341
841	382	0	12.7751469
842	382	0	12.7905597
843	383	0	12.8059726
844	383	0	12.8213854
845	384	0	12.8367982
846	384	0	12.852211
847	384	0	12.8676239
848	385	0	12.8830367
849	385	0	12.8984495
850	386	0	12.9138623
851	386	0	12.9292751
852	386	0	12.944688
853	387	0	12.9601008
854	387	0	12.9755136
855	388	0	12.9909264
856	388	0	13.0063393
857	389	0	13.0217521
858	389	0	13.0371649
859	389	0	13.0525777
860	390	0	13.0679905
861	390	0	13.0834034
862	391	0	13.0988162
863	391	0	13.114229
864	391	0	13.1296418
865	392	0	13.1450547
866	392	0	13.1604675
867	393	0	13.1758803
868	393	0	13.1912931
869	393	0	13.2067059
870	394	0	13.2221188
871	394	0	13.2375316
872	395	0	13.2529444
873	395	0	13.2683572
874	395	0	13.2837701
875	396	0	13.2991829
876	396	0	13.3145957
877	397	0	13.3300085
878	397	0	13.3454213
879	397	0	13.3608342
880	398	0	13.376247
881	398	0	13.3916598
882	399	0	13.4070726
883	399	0	13.4224855
884	399	0	13.4378983
885	400	0	13.4533111
886	400	0	13.4687239
887	401	0	13.4841367
888	401	0	13.4995496
889	401	0	13.5149624
890	402	0	13.5303752
891	402	0	13.545788
892	402	0	13.5612009
893	403	0	13.5766137
894	403	0	13.5920265
895	404	0	13.6074393
896	404	0	13.6228521
897	404	0	13.638265
898	405	0	13.6536778
899	405	0	13.6690906
900	406	0	13.6845034
901	406	0	13.6999163
902	407	0	13.7153291
903	407	0	13.7307419
904	408	0	13.7461547
905	408	0	13.7615675
906	408	0	13.7769804
907	409	0	13.7923932
908	409	0	13.807806
909	410	0	13.8232188
910	410	0	13.8386317
911	410	0	13.8540445
912	411	0	13.8694573
913	411	0	13.8848701
914	412	0	13.9002829
915	412	0	13.9156958
916	413	0	13.9311086
917	413	0	13.9465214
918	413	0	13.9619342
919	414	0	13.9773471
920	414	0	13.9927599
921	415	0	14.0081727
922	415	0	14.0235855
923	415	0	14.0389983
924	416	0	14.0544112
925	416	0	14.069824
926	417	0	14.0852368
927	417	0	14.1006496
928	417	0	14.1160625
929	418	0	14.1314753
930	418	0	14.1468881
931	419	0	14.1623009
932	419	0	14.1777137
933	419	0	14.1931266
934	420	0	14.2085394
935	420	0	14.2239522
936	421	0	14.239365
937	421	0	14.2547779
938	421	0	14.2701907
939	422	0	14.2856035
940	422	0	14.3010163
941	423	0	14.3164291
942	423	0	14.331842
943	423	0	14.3472548
944	424	0	14.3626676
945	424	0	14.3780804
946	425	0	14.3934933
947	425	0	14.4089061
948	425	0	14.4243189
949	426	0	14.4397317
950	426	0	14.4551445
951	427	0	14.4705574
952	427	0	14.4859702
953	427	0	14.501383
954	428	0	14.5167958
955	428	0	14.5322087
956	429	0	14.5476215
957	429	0	14.5630343
958	429	0	14.5784471
959	430	0	14.5938599
960	430	0	14.6092728
961	431	0	14.6246856
962	431	0	14.6400984
963	432	0	14.6555112
964	432	0	14.6709241
965	432	0	14.6863369
966	433	0	14.7017497
967	433	0	14.7171625
968	434	0	14.7325753
969	434	0	14.7479882
970	434	0	14.763401
971	435	0	14.7788138
972	435	0	14.7942266
973	436	0	14.8096395
974	436	0	14.8250523
975	436	0	14.8404651
976	437	0	14.8558779
977	437	0	14.8712907
978	438	0	14.8867036
979	438	0	14.9021164
980	439	0	14.9175292
981	439	0	14.932942
982	439	0	14.9483549
983	440	0	14.9637677
984	440	0	14.9791805
985	440	0	14.9945933
986	441	0	15.0100061
987	441	0	15.025419
988	442	0	15.0408318
989	442	0	15.0562446
990	442	0	15.0716574
991	443	0	15.0870702
992	443	0	15.1024831
993	444	0	15.1178959
994	444	0	15.1333087
995	444	0	15.1487215
996	445	0	15.1641344
997	445	0	15.1795472
998	446	0	15.19496
999	446	0	15.2103728
1000	447	0	15.2257856
1001	447	0	15.2411985
1002	448	0	15.2566113
1003	448	0	15.2720241
1004	449	0	15.2874369
1005	449	0	15.3028498
1006	449	0	15.3182626
1007	450	0	15.3336754
1008	450	0	15.3490882
1009	451	0	15.364501
1010	451	0	15.3799139
1011	452	0	15.3953267
1012	452	0	15.4107395
1013	453	0	15.4261523
1014	453	0	15.4415652
1015	454	0	15.456978
1016	455	0	15.4723908
1017	455	0	15.4878036
1018	456	0	15.5032164
1019	456	0	15.5186293
1020	457	0	15.5340421
1021	457	0	15.5494549
1022	457	0	15.5648677
1023	458	0	15.5802806
1024	458	0	15.5956934
1025	459	0	15.6111062
1026	459	0	15.626519
1027	460	0	15.6419318
1028	460	0	15.6573447
1029	461	0	15.6727575
1030	461	0	15.6881703
1031	462	0	15.7035831
1032	462	0	15.718996
1033	463	0	15.7344088
1034	463	0	15.7498216
1035	464	0	15.7652344
1036	464	0	15.7806472
1037	464	0	15.7960601
1038	465	0	15.8114729
1039	465	0	15.8268857
1040	466	0	15.8422985
1041	466	0	15.8577114
1042	467	0	15.8731242
1043	467	0	15.888537
1044	468	0	15.9039498
1045	468	0	15.9193626
1046	469	0	15.9347755
1047	469	0	15.9501883
1048	469	0	15.9656011
1049	470	0	15.9810139
1050	470	0	15.9964268
1051	471	0	16.0118396
1052	471	0	16.0272524
1053	471	0	16.0426652
1054	472	0	16.058078
1055	472	0	16.0734909
1056	473	0	16.0889037
1057	473	0	16.1043165
1058	473	0	16.1197293
1059	474	0	16.1351422
1060	474	0	16.150555
1061	475	0	16.1659678
1062	475	0	16.1813806
1063	476	0	16.1967934
1064	476	0	16.2122063
1065	477	0	16.2276191
1066	477	0	16.2430319
1067	477	0	16.2584447
1068	478	0	16.2738576
1069	478	0	16.2892704
1070	479	0	16.3046832
1071	479	0	16.320096
1072	479	0	16.3355088
1073	480	0	16.3509217
1074	480	0	16.3663345
1075	481	0	16.3817473
1076	481	0	16.3971601
1077	482	0	16.412573
1078	482	0	16.4279858
1079	483	0	16.4433986
1080	483	0	16.4588114
1081	483	0	16.4742242
1082	484	0	16.4896371
1083	484	0	16.5050499
1084	485	0	16.5204627
1085	485	0	16.5358755
1086	486	0	16.5512884
1087	486	0	16.5667012
1088	486	0	16.582114
1089	487	0	16.5975268
1090	487	0	16.6129396
1091	488	0	16.6283525
1092	488	0	16.6437653
1093	489	0	16.6591781
1094	489	0	16.6745909
1095	490	0	16.6900038
1096	490	0	16.7054166
1097	490	0	16.7208294
1098	491	0	16.7362422
1099	491	0	16.751655
1100	492	0	16.7670679
1101	493	0	16.7824807
1102	493	0	16.7978935
1103	493	0	16.8133063
1104	494	0	16.8287192
1105	494	0	16.844132
1106	495	0	16.8595448
1107	495	0	16.8749576
1108	496	0	16.8903704
1109	496	0	16.9057833
1110	497	0	16.9211961
1111	497	0	16.9366089
1112	497	0	16.9520217
1113	498	0	16.9674346
1114	498	0	16.9828474
1115	499	0	16.9982602
1116	499	0	17.013673
1117	499	0	17.0290858
1118	500	0	17.0444987
1119	500	0	17.0599115
1120	501	0	17.0753243
1121	501	0	17.0907371
1122	502	0	17.10615
1123	502	0	17.1215628
1124	502	0	17.1369756
1125	503	0	17.1523884
1126	503	0	17.1678012
1127	504	0	17.1832141
1128	504	0	17.1986269
1129	505	0	17.2140397
1130	505	0	17.2294525
1131	505	0	17.2448653
1132	506	0	17.2602782
1133	506	0	17.275691
1134	507	0	17.2911038
1135	507	0	17.3065166
1136	508	0	17.3219295
1137	508	0	17.3373423
1138	508	0	17.3527551
1139	509	0	17.3681679
1140	509	0	17.3835807
1141	510	0	17.3989936
1142	510	0	17.4144064
1143	510	0	17.4298192
1144	511	0	17.445232
1145	511	0	17.4606449
1146	512	0	17.4760577
1147	512	0	17.4914705
