Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
53	23	0	0.629843078	301.789453	294.066002	293.199999	301.789453	0.86600238	0	0	0	0	0	3
54	23	0	0.6452559	304.163731	294.398236	293.199999	304.163731	1.19823666	0	0	0	0	0	3
55	23	0	0.660668722	306.791642	294.810104	293.199999	306.791642	1.61010462	0	0	0	0	0	3
56	24	0	0.676081544	309.634993	295.308134	293.199999	309.634993	2.10813473	0	0	0	0	0	3
57	24	0	0.691494366	312.607156	295.89623	293.199999	312.607156	2.6962304	0	0	0	0	0	3
58	24	0	0.706907189	315.66118	296.576872	293.199999	315.66118	3.37687222	0	0	0	0	0	3
59	25	0	0.722320011	318.729475	297.350492	293.199999	318.729475	4.15049269	0	0	0	0	0	3
60	25	0	0.737732833	321.76287	298.216034	293.199999	321.76287	5.01603424	0	0	0	0	0	3
61	25	0	0.753145655	324.70941	299.170865	293.199999	324.70941	5.97086488	0	0	0	0	0	3
62	26	0	0.768558477	327.539322	300.21145	293.199999	327.539322	7.01145042	0	0	0	0	0	3
63	26	0	0.783971299	330.212204	301.333032	293.199999	330.212204	8.13303239	0	0	0	0	0	3
64	26	0	0.799384122	332.710378	302.530316	293.199999	332.710378	9.33031659	0	0	0	0	0	3
65	27	0	0.814796944	335.020528	303.797605	293.199999	335.020528	10.5976053	0	0	0	0	0	3
66	27	0	0.830209766	337.142219	305.129187	293.199999	337.142219	11.9291877	0	0	0	0	0	3
67	27	0	0.845622588	339.075779	306.519363	293.199999	339.075779	13.3193629	0	0	0	0	0	3
68	28	0	0.86103541	340.8263	307.962584	293.2	340.8263	14.7625841	0	0	0	0	0	3
69	28	0	0.876448232	342.40353	309.4536	293.200006	342.40353	16.2535999	0	0	0	0	0	3
70	28	0	0.891861054	343.81691	310.987445	293.200034	343.81691	17.7874446	0	0	0	0	0	3
71	29	0	0.907273877	345.073133	312.559357	293.200138	345.073133	19.3593532	0	0	0	0	0	3
72	29	0	0.922686699	346.185822	314.164984	293.200459	346.185822	20.9649686	0	0	0	0	0	3
73	30	0	0.938099521	347.164506	315.800258	293.203305	347.164506	22.6001625	0	0	0	0	0	3
74	30	0	0.953512343	348.020917	317.461398	293.213391	348.020917	24.2609857	0	0	0	0	0	3
75	30	0	0.968925165	348.767822	319.144866	293.241148	348.767822	25.943506	0	0	0	0	0	3
76	31	0	0.984337987	349.416148	320.847139	293.30496	349.416148	27.6434242	0	0	0	0	0	3
77	31	0	0.999750809	349.97649	322.564458	293.432724	349.97649	29.3554541	0	0	0	0	0	3
78	31	0	1.01516363	350.458925	324.292524	293.663203	350.458925	31.0725393	1.71776776	0	5.5	0	0	3
79	32	0	1.03057645	350.872739	326.026147	294.041606	350.872739	32.7846597	1.72397498	0	5.2	0	0	3
80	32	0	1.04598928	351.226685	327.759028	294.617518	351.226685	34.4790667	1.72958351	0	5	0	0	3
81	33	0	1.0614021	351.528729	329.48361	295.43932	351.528729	36.1388045	1.7346531	0	4.7	0	0	3
82	33	0	1.07681492	351.785511	331.19107	296.548145	351.785511	37.7423289	1.73923555	0	4.6	0	0	3
83	33	0	1.09222774	352.003981	332.87155	297.968449	352.003981	39.2752444	1.74338287	0	4.4	0	0	3
84	34	0	1.10764056	352.189384	334.514609	299.714219	352.189384	40.7088932	1.74713982	0	4.2	0	0	3
85	34	0	1.12305339	352.34587	336.109507	301.789453	352.34587	42.0435052	1.75054436	0	4.1	0	0	3
86	34	0	1.13846621	352.478358	337.645535	304.163731	352.478358	43.2472984	1.75363396	0	4	0	0	3
87	35	0	1.15387903	352.590093	339.113	306.791642	352.590093	44.302896	1.75644084	0	3.9	0	0	3
88	35	0	1.16929185	352.684228	340.503685	309.634993	352.684228	43.0492354	1.75899412	0	4	0	0	3
89	35	0	1.18470468	352.763497	341.810609	312.607156	352.763497	40.1563409	1.76132002	0	4.3	0	0	3
90	36	0	1.2001175	352.830293	343.029492	315.66118	352.830293	37.1691133	1.76344223	0	4.7	0	0	3
91	36	0	1.21553032	352.886552	344.157534	318.729475	352.886552	34.1570767	1.76538183	0	5.1	0	0	3
92	36	0	1.23094314	352.933965	345.194033	321.76287	352.933965	31.1710944	1.76715764	0	5.6	0	0	3
93	37	0	1.24635596	352.973875	346.139821	324.70941	352.973875	28.2644644	1.7687863	0	6.2	0	0	3
94	37	0	1.26176879	353.007491	346.997339	327.539322	353.007491	25.4681688	1.77028268	0	6.9	0	0	3
95	38	0	1.27718161	353.03578	347.769959	330.212204	353.03578	22.8235757	1.77165994	0	7.7	0	0	3
96	38	0	1.29259443	353.059626	348.462305	332.710378	353.059626	20.349248	1.77292988	0	8.7	0	0	3
97	38	0	1.30800725	353.079716	349.079558	335.020528	353.079716	18.0591878	1.77410296	0	9.8	0	0	3
98	39	0	1.32342007	353.096664	349.627319	337.142219	353.096664	15.9544449	1.77518853	0	11.1	0	0	3
99	39	0	1.3388329	353.110958	350.11122	339.075779	353.110958	14.0351793	1.77619491	0	12.6	0	0	3
100	39	0	1.35424572	353.12305	350.536895	340.8263	353.12305	12.2967505	1.77712954	0	14.4	0	0	3
101	40	0	1.36965854	353.133279	350.909834	342.40353	353.133279	10.7297492	1.77799907	0	16.5	0	0	3
102	41	0	1.38507136	353.141958	351.235241	343.81691	353.141958	9.32504799	1.77880941	0	19	0	0	3
103	41	0	1.40048419	353.149331	351.518042	345.073133	353.149331	8.07619811	1.77956581	0	22	0	0	3
104	42	0	1.41589701	353.15562	351.762966	346.185822	353.15562	6.96979857	1.78027281	0	25.5	0	0	3
105	42	0	1.43130983	353.160973	351.974334	347.164506	353.160973	5.99646744	1.780932	0	29.6	0	0	3
106	42	0	1.44672265	353.165576	352.156184	348.020917	353.165576	5.14465913	1.78154006	0	34.6	0	0	3
107	43	0	1.46213547	353.169513	352.312202	348.767822	353.169513	4.40169107	1.78208375	0	40.4	0	0	3
108	43	0	1.4775483	353.172919	352.44569	349.416148	353.172919	3.7567706	1.78253391	0	47.4	0	0	3
109	44	0	1.49296112	353.175856	352.559621	349.97649	353.175856	3.1993658	1.78283892	0	55.7	0	0	3
110	44	0	1.50837394	353.178409	352.656649	350.458925	353.178409	2.71948435	1.78291823	0	65.5	0	0	3
111	44	0	1.52378676	353.180627	352.739124	350.872739	353.180627	2.30788747	1.78266094	0	77.2	0	0	3
112	45	0	1.53919958	353.182571	352.809119	351.226685	353.182571	1.95588602	1.78192639	0	91.1	0	0	3
113	45	0	1.55461241	353.184272	352.86844	351.528729	353.184272	1.65554303	1.78054923	0	100	0	0	3
114	45	0	1.57002523	353.185764	352.918653	351.785511	353.185764	1.40025282	1.77834867	0	100	0	0	3
115	46	0	1.58543805	353.187083	352.961125	352.003981	353.187083	1.183102	1.77514368	0	100	0	0	3
116	46	0	1.60085087	353.188255	352.997012	352.189384	353.188255	0.998871043	1.77076105	0	100	0	0	3
117	46	0	1.6162637	353.189291	353.027313	352.34587	353.189291	0.843421423	1.7650419	0	100	0	0	3
118	47	0	1.63167652	353.190218	353.052899	352.478358	353.190218	0.711860298	1.75786514	0	100	0	0	3
119	47	0	1.64708934	353.191046	353.074495	352.590093	353.191046	0.600952492	1.74915364	0	100	0	0	3
120	48	0	1.66250216	353.191794	353.092729	352.684228	353.191794	0.507566093	1.73886411	0	100	0	0	3
121	48	0	1.67791498	353.192465	353.10813	352.763497	353.192465	0.428967566	1.72701627	0	100	0	0	3
122	48	0	1.69332781	353.193072	353.121147	352.830293	353.193072	0.362779357	1.7136594	0	100	0	0	3
123	49	0	1.70874063	353.193619	353.132157	352.886552	353.193619	0.307067094	1.70329472	0	100	0	0	3
124	49	0	1.72415345	353.194117	353.141477	352.933965	353.194117	0.260151773	1.70329472	0	100	0	0	3
125	49	0	1.73956627	353.194569	353.149374	352.973875	353.194569	0.220693678	1.70329472	0	100	0	0	3
126	50	0	1.75497909	353.194982	353.156075	353.007491	353.194982	0.187490612	1.70329472	0	100	0	0	3
127	50	0	1.77039192	353.195358	353.161768	353.03578	353.195358	0.159577686	1.70329472	0	100	0	0	3
128	50	0	1.78580474	353.195703	353.166614	353.059626	353.195703	0.136077208	1.70329472	0	100	0	0	3
129	51	0	1.80121756	353.196019	353.170747	353.079716	353.196019	0.116302782	1.70329472	0	100	0	0	3
130	51	0	1.81663038	353.196309	353.17428	353.096664	353.196309	0.0996452028	1.70329472	0	100	0	0	3
131	52	0	1.83204321	353.196576	353.177308	353.110958	353.196576	0.0856181808	1.70329472	0	100	0	0	3
132	52	0	1.84745603	353.196822	353.17991	353.12305	353.196822	0.0737719674	1.70329472	0	100	0	0	3
133	52	0	1.86286885	353.197049	353.182152	353.133279	353.197049	0.0637703834	1.70329472	0	100	0	0	3
134	53	0	1.87828167	353.197259	353.184091	353.141958	353.197259	0.0553006612	1.70329472	0	100	0	0	3
135	53	0	1.89369449	353.197453	353.185772	353.149331	353.197453	0.0481221796	1.70329472	0	100	0	0	3
136	54	0	1.90910732	353.197632	353.187236	353.15562	353.197632	0.0420116204	1.70329472	0	100	0	0	3
137	54	0	1.92452014	353.197798	353.188514	353.160973	353.197798	0.0368244591	1.70329472	0	100	0	0	3
138	55	0	1.93993296	353.197952	353.189635	353.165576	353.197952	0.0323761385	1.70329472	0	100	0	0	3
139	55	0	1.95534578	353.198093	353.19062	353.169513	353.198093	0.0285801058	1.70329472	0	100	0	0	3
