Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	44	1.47915122e-05	0.0041893282	-0.000319134594	-0.000319134594	-0.000319134594	-0.000319134594	0	0	0	0	0	0	3
2	47	1.74283098e-05	0.0083786564	0.554706882	0.0836529359	-0.000319134594	0.554706882	0.0839720705	0	0	0	0	0	3
3	51	2.02390588e-05	0.0125679846	0.481636779	0.138923921	-0.000319134594	0.554706882	0.139243056	0	0	0	0	0	3
4	54	2.31709775e-05	0.0167573128	0.539342653	0.189590542	-0.000319134594	0.554706882	0.189909677	0	0	0	0	0	3
5	58	2.61013774e-05	0.020946641	0.669794874	0.24350305	-0.000319134594	0.669794874	0.243822185	0	0	0	0	0	3
6	62	3.06489135e-05	0.0251359692	0.798520724	0.325853863	-0.000319134594	0.798520724	0.326172998	0	0	0	0	0	3
7	65	3.54507765e-05	0.0293252974	0.878860492	0.400759474	-0.000319134594	0.878860492	0.401078609	0	0	0	0	0	3
8	69	4.02038796e-05	0.0335146256	0.958500626	0.466698414	-0.000319134594	0.958500626	0.467017549	0	0	0	0	0	3
9	72	4.48375489e-05	0.0377039538	0.979917479	0.519736269	-0.000319134594	0.979917479	0.520055403	0	0	0	0	0	3
10	76	4.92901942e-05	0.041893282	0.983423988	0.561623645	-0.000319134594	0.983423988	0.56194278	0	0	0	0	0	3
11	79	5.57917886e-05	0.0460826102	0.991999584	0.611776721	-0.000319134594	0.991999584	0.612095856	0	0	0	0	0	3
12	83	6.18897278e-05	0.0502719384	1.04428558	0.654391431	-0.000319134594	1.04428558	0.654710565	0	0	0	0	0	3
13	86	6.76846396e-05	0.0544612666	1.06806677	0.689808803	-0.000319134594	1.06806677	0.690127938	0	0	0	0	0	3
14	90	7.32767108e-05	0.0586505948	1.05488437	0.717669341	-0.000319134594	1.06806677	0.717988475	0	0	0	0	0	3
15	94	7.86506047e-05	0.062839923	1.13621553	0.746266995	-0.000319134594	1.13621553	0.746586129	0	0	0	0	0	3
16	97	8.64577198e-05	0.0670292512	1.30226319	0.796473342	-0.000319134594	1.30226319	0.796792476	0	0	0	0	0	3
17	101	9.40414286e-05	0.0712185794	1.31236156	0.838075709	-0.000319134594	1.31236156	0.838394843	0	0	0	0	0	3
18	104	0.000101625092	0.0754079076	1.20766816	0.865656147	-0.000319134594	1.31236156	0.865975281	0	0	0	0	0	3
19	108	0.000109750221	0.0795972358	1.13503995	0.885599418	-0.000319134594	1.31236156	0.885918552	0	0	0	0	0	3
20	111	0.000118680708	0.083786564	1.06871247	0.89937831	-0.000319134594	1.31236156	0.899697444	0	0	0	0	0	3
21	114	0.000133031547	0.0879758922	1.02650138	0.913091769	-0.000319134594	1.31236156	0.913410904	0	0	0	0	0	3
22	118	0.000148130273	0.0921652204	1.02544686	0.924543978	-0.000319134594	1.31236156	0.924863112	0	0	0	0	0	3
23	122	0.000164188878	0.0963545486	1.00287237	0.93220494	-0.000319134594	1.31236156	0.932524075	0	0	0	0	0	3
24	125	0.000180741438	0.100543877	0.975988672	0.936214717	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
25	129	0.0001980703	0.104733205	0.918656784	0.934678601	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
26	132	0.000224377488	0.108922533	0.852372449	0.925028598	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
27	136	0.000251805869	0.113111861	0.823549188	0.913974781	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
28	139	0.000279513804	0.11730119	0.778798197	0.900574856	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
29	143	0.000308172175	0.121490518	0.716136237	0.883423047	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
30	146	0.000337119544	0.125679846	0.662033928	0.864413077	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
31	150	0.000376615918	0.129869174	0.606225869	0.83733653	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
32	153	0.000416221293	0.134058502	0.328127568	0.78888295	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
33	157	0.000456858805	0.138247831	0.350841574	0.749919245	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
34	160	0.000497908848	0.142437159	0.380844276	0.719490897	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
35	163	0.000539335602	0.146626487	0.31169973	0.688168166	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
36	167	0.000581130838	0.150815815	0.193687105	0.652604827	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
37	170	0.00062329275	0.155005143	0.136941279	0.617723367	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
38	173	0.000665750847	0.159194472	0.0438635059	0.581125595	-0.000319134594	1.31236156	0.936533851	0	0	0	0	0	3
39	177	0.000708583665	0.1633838	-0.0131819274	0.545200598	-0.0131819274	1.31236156	0.936533851	0	0	0	0	0	3
40	180	0.000751691355	0.167573128	-0.0851092561	0.509053845	-0.0851092561	1.31236156	0.936533851	0	0	0	0	0	3
41	183	0.000795159019	0.171762456	-0.1473297	0.473172394	-0.1473297	1.31236156	0.936533851	0	0	0	0	0	3
42	186	0.000838918139	0.175951784	-0.193136885	0.438416789	-0.193136885	1.31236156	0.936533851	0	0	0	0	0	3
43	190	0.000882996727	0.180141113	-0.27875378	0.402616129	-0.27875378	1.31236156	0.936533851	0	0	0	0	0	3
44	193	0.000927250954	0.184330441	-0.296059522	0.369270947	-0.296059522	1.31236156	0.936533851	0	0	0	0	0	3
45	196	0.000971879377	0.188519769	-0.40785735	0.333585439	-0.40785735	1.31236156	0.936533851	0	0	0	0	0	3
46	200	0.00101658562	0.192709097	-0.429390375	0.300032155	-0.429390375	1.31236156	0.936533851	0	0	0	0	0	3
47	203	0.0010615075	0.196898425	-0.526750941	0.265043566	-0.526750941	1.31236156	0.936533851	0	0	0	0	0	3
48	207	0.00110647225	0.201087754	-0.590231287	0.230286964	-0.590231287	1.31236156	0.936533851	0	0	0	0	0	3
49	210	0.00115174519	0.205277082	-0.646323795	0.195829041	-0.646323795	1.31236156	0.936533851	0	0	0	0	0	3
50	213	0.00119718611	0.20946641	-0.919042979	0.153512465	-0.919042979	1.31236156	0.936533851	0	0	0	0	0	3
51	217	0.00124290376	0.213655738	-1.30310295	0.0999338803	-1.30310295	1.31236156	0.936533851	0	0	0	0	0	3
52	220	0.00128878871	0.217845066	-0.809390348	0.0675590624	-1.30310295	1.31236156	0.936533851	0	0	0	0	0	3
53	223	0.00133489641	0.222034395	-2.01283308	-0.00429827516	-2.01283308	1.31236156	0.940512992	0	0	0	0	0	3
54	227	0.00138111491	0.226223723	-1.46211508	-0.0530835729	-2.01283308	1.31236156	0.98929829	0	0	0	0	0	3
55	230	0.00142752977	0.230413051	-1.59938889	-0.103360315	-2.01283308	1.31236156	1.03957503	0	0	0	0	0	3
56	233	0.00147394009	0.234602379	-1.66295246	-0.152467578	-2.01283308	1.31236156	1.08868229	0	0	0	0	0	3
57	236	0.00152057115	0.238791707	-1.36829151	-0.189753019	-2.01283308	1.31236156	1.12596774	0	0	0	0	0	3
58	240	0.00156719373	0.242981036	-2.20516502	-0.249709676	-2.20516502	1.31236156	1.18592439	0	0	0	0	0	3
59	243	0.00161404733	0.247170364	-2.71926421	-0.321397493	-2.71926421	1.31236156	1.25761221	0	0	0	0	0	3
60	247	0.00166090463	0.251359692	-2.66721546	-0.387577509	-2.71926421	1.31236156	1.32379223	0	0	0	0	0	3
61	251	0.00170800006	0.25554902	-2.6756377	-0.450667189	-2.71926421	1.31236156	1.38688191	0	0	0	0	0	3
62	254	0.00175509598	0.259738348	-3.03639073	-0.520052016	-3.03639073	1.31236156	1.45626673	0	0	0	0	0	3
63	258	0.00180245865	0.263927677	-2.86467631	-0.581661004	-3.03639073	1.31236156	1.51787572	0	0	0	0	0	3
64	261	0.00184982838	0.268117005	-3.29042032	-0.651025932	-3.29042032	1.31236156	1.58724065	0	0	0	0	0	3
65	265	0.0018974423	0.272306333	-3.04214282	-0.711027984	-3.29042032	1.31236156	1.6472427	0	0	0	0	0	3
66	268	0.00194508268	0.276495661	-2.81925646	-0.762664252	-3.29042032	1.31236156	1.69887897	0	0	0	0	0	3
67	272	0.00199298598	0.280684989	-3.02875775	-0.817131951	-3.29042032	1.31236156	1.75334667	0	0	0	0	0	3
68	275	0.00204093409	0.284874318	-2.91720724	-0.866469473	-3.29042032	1.31236156	1.80268419	0	0	0	0	0	3
69	279	0.00208914162	0.289063646	-3.02826454	-0.91635351	-3.29042032	1.31236156	1.85256823	0	0	0	0	0	3
70	282	0.00213737456	0.293252974	-3.48468356	-0.97431158	-3.48468356	1.31236156	1.9105263	0	0	0	0	0	3
71	286	0.00218583033	0.297442302	-3.55283694	-1.03147266	-3.55283694	1.31236156	1.96768737	0	0	0	0	0	3
72	289	0.00223432813	0.30163163	-2.65506959	-1.06671407	-3.55283694	1.31236156	2.00292879	0	0	0	0	0	3
73	293	0.00228310082	0.305820959	-3.5056847	-1.11881653	-3.55283694	1.31236156	2.05503125	0	0	0	0	0	3
74	297	0.00233195016	0.310010287	-2.95005918	-1.15717712	-3.55283694	1.31236156	2.09339184	0	0	0	0	0	3
75	301	0.0023810343	0.314199615	-3.65304914	-1.2086286	-3.65304914	1.31236156	2.14484332	0	0	0	0	0	3
76	305	0.00243022232	0.318388943	-3.05293585	-1.24595762	-3.65304914	1.31236156	2.18217234	0	0	0	0	0	3
77	309	0.00247962593	0.322578271	-4.35856637	-1.30797267	-4.35856637	1.31236156	2.24418738	0	0	0	0	0	3
78	312	0.00252914346	0.3267676	-3.26438995	-1.34627692	-4.35856637	1.31236156	2.28249164	0	0	0	0	0	3
79	316	0.00257888615	0.330956928	-4.21134744	-1.40153966	-4.35856637	1.31236156	2.33775437	0	0	0	0	0	3
80	320	0.00262879553	0.335146256	-3.43012308	-1.44005362	-4.35856637	1.31236156	2.37626834	0	0	0	0	0	3
81	323	0.00267892397	0.339335584	-4.56763241	-1.49857737	-4.56763241	1.31236156	2.43479208	0	0	0	0	0	3
82	327	0.00272918955	0.343524912	-3.65837111	-1.53835594	-4.56763241	1.31236156	2.47457066	0	0	0	0	0	3
83	330	0.00277966841	0.347714241	-4.74574835	-1.59660229	-4.74574835	1.31236156	2.532817	0	0	0	0	0	3
84	334	0.00283026837	0.351903569	-3.87874817	-1.63740283	-4.74574835	1.31236156	2.57361755	0	0	0	0	0	3
85	337	0.00288110592	0.356092897	-4.9788696	-1.69636352	-4.9788696	1.31236156	2.63257823	0	0	0	0	0	3
86	341	0.00293204625	0.360282225	-4.01082801	-1.7365742	-4.9788696	1.31236156	2.67278892	0	0	0	0	0	3
87	344	0.00298320602	0.364471553	-5.3196587	-1.79802144	-5.3196587	1.31236156	2.73423616	0	0	0	0	0	3
88	347	0.00303447487	0.368660882	-4.16126464	-1.83794952	-5.3196587	1.31236156	2.77416424	0	0	0	0	0	3
89	350	0.00308597454	0.37285021	-5.42670396	-1.89783974	-5.42670396	1.31236156	2.83405445	0	0	0	0	0	3
90	354	0.00313760091	0.377039538	-4.32689367	-1.93780761	-5.42670396	1.31236156	2.87402232	0	0	0	0	0	3
91	357	0.00318947943	0.381228866	-4.70776861	-1.98286245	-5.42670396	1.31236156	2.91907716	0	0	0	0	0	3
92	360	0.00324148201	0.385418195	-4.68739264	-2.02625079	-5.42670396	1.31236156	2.96246551	0	0	0	0	0	3
93	364	0.0032937527	0.389607523	-4.73271145	-2.06920137	-5.42670396	1.31236156	3.00541609	0	0	0	0	0	3
94	367	0.00334619911	0.393796851	-4.86857916	-2.11307721	-5.42670396	1.31236156	3.04929193	0	0	0	0	0	3
95	370	0.00339888309	0.397986179	-4.8300707	-2.15519164	-5.42670396	1.31236156	3.09140636	0	0	0	0	0	3
96	374	0.00345169471	0.402175507	-5.11283144	-2.20044413	-5.42670396	1.31236156	3.13665884	0	0	0	0	0	3
97	377	0.00350476125	0.406364836	-5.34452395	-2.24804949	-5.42670396	1.31236156	3.18426421	0	0	0	0	0	3
98	380	0.00355794459	0.410554164	-5.31051899	-2.29382658	-5.42670396	1.31236156	3.2300413	0	0	0	0	0	3
99	384	0.00361134433	0.414743492	-5.36888769	-2.33929648	-5.42670396	1.31236156	3.2755112	0	0	0	0	0	3
100	387	0.00366470712	0.41893282	-5.57779975	-2.3864532	-5.57779975	1.31236156	3.32266792	0	0	0	0	0	3
101	414	0.00371781761	0.423122148	-5.787526	-2.43503887	-5.787526	1.31236156	3.37125359	0	0	0	0	0	3
102	418	0.00377111308	0.427311477	-5.48286935	-2.47811251	-5.787526	1.31236156	3.41432723	0	0	0	0	0	3
103	421	0.00382442955	0.431500805	-5.55776672	-2.52104604	-5.787526	1.31236156	3.45726076	0	0	0	0	0	3
104	424	0.00387762411	0.435690133	-5.43554098	-2.56102807	-5.787526	1.31236156	3.49724279	0	0	0	0	0	3
105	428	0.00393085678	0.439879461	-5.71305906	-2.60371368	-5.787526	1.31236156	3.5399284	0	0	0	0	0	3
106	431	0.0039842211	0.444068789	-5.58465508	-2.64364016	-5.787526	1.31236156	3.57985488	0	0	0	0	0	3
107	434	0.00403772327	0.448258118	-5.84459273	-2.68605463	-5.84459273	1.31236156	3.62226935	0	0	0	0	0	3
108	437	0.00409128825	0.452447446	-5.69974534	-2.72551122	-5.84459273	1.31236156	3.66172594	0	0	0	0	0	3
109	441	0.00414481173	0.456636774	-6.13471488	-2.76953553	-6.13471488	1.31236156	3.70575025	0	0	0	0	0	3
110	444	0.00419850246	0.460826102	-5.95764229	-2.81030525	-6.13471488	1.31236156	3.74651997	0	0	0	0	0	3
111	447	0.00425215886	0.46501543	-6.73083348	-2.85977693	-6.73083348	1.31236156	3.79599165	0	0	0	0	0	3
112	451	0.00430575936	0.469204759	-6.70180194	-2.9076046	-6.73083348	1.31236156	3.84381932	0	0	0	0	0	3
113	454	0.00435948806	0.473394087	-6.77796467	-2.95530502	-6.77796467	1.31236156	3.89151974	0	0	0	0	0	3
114	457	0.00441353968	0.477583415	-6.61196596	-3.00008732	-6.77796467	1.31236156	3.93630204	0	0	0	0	0	3
115	461	0.00446726031	0.481772743	-6.79233771	-3.04569068	-6.79233771	1.31236156	3.9819054	0	0	0	0	0	3
116	465	0.00452149798	0.485962071	-7.1771484	-3.09524962	-7.1771484	1.31236156	4.03146434	0	0	0	0	0	3
117	468	0.00457538021	0.4901514	-6.63823646	-3.13697381	-7.1771484	1.31236156	4.07318852	0	0	0	0	0	3
118	472	0.00462965836	0.494340728	-7.49423509	-3.18805837	-7.49423509	1.31236156	4.12427309	0	0	0	0	0	3
119	475	0.00468387277	0.498530056	-7.1312474	-3.23369959	-7.49423509	1.31236156	4.16991431	0	0	0	0	0	3
120	479	0.00473821288	0.502719384	-7.43838038	-3.2819209	-7.49423509	1.31236156	4.21813562	0	0	0	0	0	3
121	482	0.00479253718	0.506908712	-7.52453202	-3.34032014	-7.52453202	1.31236156	4.27653486	0	0	0	0	0	3
