Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	44	1.47915122e-05	0.0041893282	0.0105217472	0.0105217472	0.0105217472	0.0105217472	0	0	0	0	0	0	3
2	47	1.74283098e-05	0.0083786564	0.00718995765	0.0100176676	0.00718995765	0.0105217472	0.00050407955	0	0	0	0	0	3
3	51	2.02390588e-05	0.0125679846	0.00329896701	0.00908459155	0.00329896701	0.0105217472	0.00143715562	0	0	0	0	0	3
4	54	2.31709775e-05	0.0167573128	0.000146799589	0.00795365614	0.000146799589	0.0105217472	0.00256809103	0	0	0	0	0	3
5	58	2.61013774e-05	0.020946641	-0.00295397906	0.00672905667	-0.00295397906	0.0105217472	0.0037926905	0	0	0	0	0	3
6	62	3.06489135e-05	0.0251359692	-0.00345439664	0.00521808558	-0.00345439664	0.0105217472	0.00530366159	0	0	0	0	0	3
7	65	3.54507765e-05	0.0293252974	-0.0044020285	0.00391502612	-0.0044020285	0.0105217472	0.00660672105	0	0	0	0	0	3
8	69	4.02038796e-05	0.0335146256	-0.00514985069	0.00284333118	-0.00514985069	0.0105217472	0.00767841599	0	0	0	0	0	3
9	72	4.48375489e-05	0.0377039538	-0.00569423123	0.0019610296	-0.00569423123	0.0105217472	0.00856071757	0	0	0	0	0	3
10	76	4.92901942e-05	0.041893282	-0.00615844004	0.00122755474	-0.00615844004	0.0105217472	0.00929419243	0	0	0	0	0	3
11	79	5.57917886e-05	0.0460826102	-0.00500716176	0.000501003412	-0.00615844004	0.0105217472	0.0100207438	0	0	0	0	0	3
12	83	6.18897278e-05	0.0502719384	-0.00473929952	-1.53189218e-05	-0.00615844004	0.0105217472	0.0105370661	0	0	0	0	0	3
13	86	6.76846396e-05	0.0544612666	-0.00445408167	-0.000395349585	-0.00615844004	0.0105217472	0.0109170968	0	0	0	0	0	3
14	90	7.32767108e-05	0.0586505948	-0.00409370844	-0.000677587774	-0.00615844004	0.0105217472	0.0111993349	0	0	0	0	0	3
15	94	7.86506047e-05	0.062839923	-0.00361916825	-0.000878574676	-0.00615844004	0.0105217472	0.0114003218	0	0	0	0	0	3
16	97	8.64577198e-05	0.0670292512	-0.00264378069	-0.00103797243	-0.00615844004	0.0105217472	0.0115597196	0	0	0	0	0	3
17	101	9.40414286e-05	0.0712185794	-0.00182599544	-0.00110152035	-0.00615844004	0.0105217472	0.0116232675	0	0	0	0	0	3
18	104	0.000101625092	0.0754079076	-0.00113783607	-0.00110423037	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
19	108	0.000109750221	0.0795972358	-0.000681556619	-0.0010729386	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
20	111	0.000118680708	0.083786564	-0.000414259982	-0.00102337435	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
21	114	0.000133031547	0.0879758922	-0.000142774232	-0.000928379206	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
22	118	0.000148130273	0.0921652204	0.000284024585	-0.000804800467	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
23	122	0.000164188878	0.0963545486	0.000503845014	-0.000676807503	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
24	125	0.000180741438	0.100543877	0.000489641772	-0.000569982408	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
25	129	0.0001980703	0.104733205	0.000343480436	-0.000490064963	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
26	132	0.000224377488	0.108922533	4.65356511e-05	-0.000427151108	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
27	136	0.000251805869	0.113111861	-0.000112134519	-0.000392837391	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
28	139	0.000279513804	0.11730119	-0.000114576058	-0.000365253613	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
29	143	0.000308172175	0.121490518	-6.562416e-05	-0.000337389669	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
30	146	0.000337119544	0.125679846	3.20916887e-06	-0.000308143545	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
31	150	0.000376615918	0.129869174	2.21331365e-05	-0.000273506848	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
32	153	0.000416221293	0.134058502	1.28796116e-05	-0.000246255856	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
33	157	0.000456858805	0.138247831	-1.36462585e-06	-0.000224472823	-0.00615844004	0.0105217472	0.0116259775	0	0	0	0	0	3
