Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
47	203	0.0010615075	0.196898425	81375.8924	82113.3627	77379.4457	103285.149	21171.7863	0	0	0	0	0	3
48	207	0.00110647225	0.201087754	81370.4655	82083.1729	77379.4457	103285.149	21201.9761	0	0	0	0	0	3
49	210	0.00115174519	0.205277082	81370.3491	82055.1531	77379.4457	103285.149	21229.9959	0	0	0	0	0	3
50	213	0.00119718611	0.20946641	81365.594	82028.9799	77379.4457	103285.149	21256.1691	0	0	0	0	0	3
51	217	0.00124290376	0.213655738	81364.5068	82004.5387	77379.4457	103285.149	21280.6103	0	0	0	0	0	3
52	220	0.00128878871	0.217845066	81361.1092	81981.6305	77379.4457	103285.149	21303.5185	0	0	0	0	0	3
53	223	0.00133489641	0.222034395	81359.6935	81960.1487	77379.4457	103285.149	21325.0003	0	0	0	0	0	3
54	227	0.00138111491	0.226223723	81353.4905	81939.8471	77379.4457	103285.149	21345.3019	0	0	0	0	0	3
55	230	0.00142752977	0.230413051	81353.5549	81920.7843	77379.4457	103285.149	21364.3647	0	0	0	0	0	3
56	233	0.00147394009	0.234602379	81347.4694	81902.7322	77379.4457	103285.149	21382.4168	0	0	0	0	0	3
57	236	0.00152057115	0.238791707	81349.6939	81885.7723	77379.4457	103285.149	21399.3767	0	0	0	0	0	3
58	240	0.00156719373	0.242981036	81342.7263	81869.6172	77379.4457	103285.149	21415.5319	0	0	0	0	0	3
59	243	0.00161404733	0.247170364	81346.2413	81854.4243	77379.4457	103285.149	21430.7247	0	0	0	0	0	3
60	247	0.00166090463	0.251359692	81340.6385	81839.9294	77379.4457	103285.149	21445.2196	0	0	0	0	0	3
61	251	0.00170800006	0.25554902	81342.4781	81826.2129	77379.4457	103285.149	21458.9361	0	0	0	0	0	3
62	254	0.00175509598	0.259738348	81339.6163	81813.1557	77379.4457	103285.149	21471.9933	0	0	0	0	0	3
63	258	0.00180245865	0.263927677	81340.1466	81800.7266	77379.4457	103285.149	21484.4224	0	0	0	0	0	3
64	261	0.00184982838	0.268117005	81336.7959	81788.8464	77379.4457	103285.149	21496.3026	0	0	0	0	0	3
65	265	0.0018974423	0.272306333	81339.5792	81777.5726	77379.4457	103285.149	21507.5764	0	0	0	0	0	3
66	268	0.00194508268	0.276495661	81336.825	81766.7775	77379.4457	103285.149	21518.3715	0	0	0	0	0	3
67	272	0.00199298598	0.280684989	81338.1917	81756.476	77379.4457	103285.149	21528.673	0	0	0	0	0	3
68	275	0.00204093409	0.284874318	81334.1149	81746.5534	77379.4457	103285.149	21538.5956	0	0	0	0	0	3
69	279	0.00208914162	0.289063646	81332.6148	81737.0017	77379.4457	103285.149	21548.1473	0	0	0	0	0	3
70	282	0.00213737456	0.293252974	81328.2534	81727.7777	77379.4457	103285.149	21557.3713	0	0	0	0	0	3
71	286	0.00218583033	0.297442302	81326.8601	81718.8901	77379.4457	103285.149	21566.2589	0	0	0	0	0	3
72	289	0.00223432813	0.30163163	81326.7554	81710.3785	77379.4457	103285.149	21574.7705	0	0	0	0	0	3
73	293	0.00228310082	0.305820959	81328.9567	81702.2304	77379.4457	103285.149	21582.9186	0	0	0	0	0	3
74	297	0.00233195016	0.310010287	81323.6506	81694.3	77379.4457	103285.149	21590.8491	0	0	0	0	0	3
75	301	0.0023810343	0.314199615	81322.5002	81686.6354	77379.4457	103285.149	21598.5136	0	0	0	0	0	3
76	305	0.00243022232	0.318388943	81314.9611	81679.1127	77379.4457	103285.149	21606.0363	0	0	0	0	0	3
77	309	0.00247962593	0.322578271	81319.0774	81671.9394	77379.4457	103285.149	21613.2096	0	0	0	0	0	3
78	312	0.00252914346	0.3267676	81310.7761	81664.8683	77379.4457	103285.149	21620.2807	0	0	0	0	0	3
