Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
55	94	0	0.690527116	1259.47927	770.877985	463.324621	1263.19823	420.658908	0	0	0	0	0	3
56	96	0	0.703082155	1250.41235	790.555179	475.150523	1263.19823	432.491221	0	0	0	0	0	3
57	98	0	0.715637193	1240.35164	809.474418	475.150523	1263.19823	444.905651	0	0	0	0	0	3
58	100	0	0.728192232	1231.02544	828.371291	478.808503	1263.19823	457.284374	0	0	0	0	0	3
59	101	0	0.74074727	1219.70917	846.65368	478.808503	1263.19823	470.180684	0	0	0	0	0	3
60	103	0	0.753302309	1206.056	864.834868	482.949437	1263.19823	482.93458	0	0	0	0	0	3
61	104	0	0.765857347	1187.57438	882.263075	482.949437	1263.19823	495.769644	0	0	0	0	0	3
62	106	0	0.778412386	1168.99768	899.414281	483.094973	1263.19823	508.375379	0	0	0	0	0	3
63	108	0	0.790967424	1164.42316	916.248878	483.094973	1263.19823	521.374307	0	0	0	0	0	3
64	109	0	0.803522463	1173.36096	933.505528	487.683937	1263.19823	534.800079	0	0	0	0	0	3
65	111	0	0.816077501	1190.29009	950.996617	487.683937	1263.19823	548.868919	0	0	0	0	0	3
66	113	0	0.82863254	1207.36364	968.98861	500.1986	1263.19823	563.228656	0	0	0	0	0	3
67	114	0	0.841187578	1205.23409	986.614497	502.011665	1263.19823	577.416982	0	0	0	0	0	3
68	116	0	0.853742617	1193.34782	1003.8979	517.447224	1263.19823	590.967637	0	0	0	0	0	3
69	118	0	0.866297655	1182.28496	1020.51884	527.232983	1263.19823	603.77849	0	0	0	0	0	3
70	119	0	0.878852694	1170.42784	1036.59872	555.084822	1263.19823	615.395637	0	0	0	0	0	3
71	121	0	0.891407732	1159.24759	1051.70279	581.525243	1263.19823	625.489639	0	0	0	0	0	3
72	123	0	0.903962771	1147.54125	1065.85319	612.426242	1263.19823	633.944473	0	0	0	0	0	3
73	124	0	0.916517809	1135.71961	1078.89201	612.426242	1263.19823	641.673954	0	0	0	0	0	3
74	126	0	0.929072848	1125.65891	1091.72282	624.108022	1263.19823	639.090204	0	0	0	0	0	3
75	128	0	0.941627886	1113.59486	1103.95999	660.834561	1263.19823	602.363665	0	0	0	0	0	3
76	129	0	0.954182925	1101.45842	1114.97559	699.324963	1263.19823	563.873263	0	0	0	0	0	3
77	131	0	0.966737963	1089.32366	1124.72556	735.685067	1263.19823	527.513159	0	0	0	0	0	3
78	133	0	0.979293002	1077.05205	1133.25973	770.078008	1263.19823	493.120218	0	0	0	0	0	3
79	134	0	0.99184804	1065.17426	1140.63714	803.456375	1263.19823	459.741851	0	0	0	0	0	3
80	136	0	1.00440308	1052.3975	1146.86067	853.780988	1263.19823	409.417238	29.0275703	0	0	0	0	3
81	137	0	1.01695812	1039.61608	1151.50654	900.662832	1263.19823	362.535394	29.0275703	0	0	0	0	3
82	139	0	1.02951316	1025.85339	1154.63631	948.293996	1263.19823	314.90423	29.0275703	0	0	0	0	3
83	141	0	1.04206819	1006.15099	1156.08273	996.917349	1263.19823	266.280877	29.0275703	0	0	0	0	3
84	142	0	1.05462323	982.325622	1155.71794	982.325622	1263.19823	280.872604	29.0275703	0	0	0	0	3
85	144	0	1.06717827	960.718029	1153.61795	960.718029	1263.19823	302.480196	29.0275703	0	0	0	0	3
86	146	0	1.07973331	946.619205	1150.02905	946.619205	1263.19823	316.579021	29.0275703	0	0	0	0	3
87	147	0	1.09228835	937.533615	1145.21993	937.533615	1263.19823	325.664611	29.0275703	0	0	0	0	3
88	149	0	1.10484339	928.882814	1139.32454	928.882814	1263.19823	334.315412	29.0275703	0	0	0	0	3
89	151	0	1.11739842	918.178252	1132.43512	918.178252	1263.19823	345.019974	29.0275703	0	0	0	0	3
90	153	0	1.12995346	907.678339	1124.65434	907.678339	1263.19823	355.519887	29.0275703	0	0	0	0	3
91	154	0	1.1425085	894.136028	1116.08486	894.136028	1263.19823	369.062197	29.0275703	0	0	0	0	3
92	156	0	1.15506354	878.302438	1106.71547	878.302438	1263.19823	384.895788	29.0275703	0	0	0	0	3
93	158	0	1.16761858	860.540047	1096.68099	860.540047	1263.19823	402.658178	29.0275703	0	0	0	0	3
94	160	0	1.18017362	842.527928	1086.16423	842.527928	1259.47927	385.204746	29.0275703	0	0	0	0	3
95	162	0	1.19272866	825.856478	1075.32366	825.856478	1250.41235	365.527553	29.0275703	0	0	0	0	3
96	164	0	1.20528369	809.819558	1064.30885	809.819558	1240.35164	346.608313	29.0275703	0	0	0	0	3
97	166	0	1.21783873	793.318167	1053.13301	793.318167	1231.02544	327.71144	29.0275703	0	0	0	0	3
98	167	0	1.23039377	775.663569	1041.74896	775.663569	1219.70917	309.429051	29.0275703	0	0	0	0	3
99	169	0	1.24294881	757.043795	1030.18233	757.043795	1207.36364	291.247864	29.0275703	0	0	0	0	3
100	171	0	1.25550385	737.474699	1018.46779	737.474699	1207.36364	273.819657	29.0275703	0	0	0	0	3
101	173	0	1.26805889	716.901908	1006.70098	716.901908	1207.36364	256.668451	29.0275703	0	0	0	0	3
102	175	0	1.28061393	695.863341	994.872624	695.863341	1207.36364	239.833854	29.0275703	0	0	0	0	3
103	177	0	1.29316896	674.613266	982.627377	674.613266	1207.36364	222.577204	29.0275703	0	0	0	0	3
104	179	0	1.305724	654.327872	969.651549	654.327872	1207.36364	205.086114	29.0275703	0	0	0	0	3
105	180	0	1.31827904	635.258092	955.77575	635.258092	1207.36364	200.306982	29.0275703	0	0	0	0	3
106	182	0	1.33083408	617.348837	941.02538	617.348837	1205.23409	215.057352	29.0275703	0	0	0	0	3
107	184	0	1.34338912	600.607527	925.909715	600.607527	1193.34782	230.173016	29.0275703	0	0	0	0	3
108	186	0	1.35594416	585.156668	910.704937	585.156668	1182.28496	245.377795	29.0275703	0	0	0	0	3
109	187	0	1.36849919	571.033222	895.423643	571.033222	1170.42784	260.659088	29.0275703	0	0	0	0	3
110	189	0	1.38105423	557.96359	880.112037	557.96359	1159.24759	275.970695	29.0275703	0	0	0	0	3
111	191	0	1.39360927	545.908002	864.778547	545.908002	1147.54125	291.304185	29.0275703	0	0	0	0	3
112	192	0	1.40616431	534.611856	849.455312	534.611856	1135.71961	306.627419	29.0275703	0	0	0	0	3
113	194	0	1.41871935	524.054789	834.163692	524.054789	1125.65891	321.91904	29.0275703	0	0	0	0	3
114	196	0	1.43127439	514.219084	818.877696	514.219084	1113.59486	337.205036	29.0275703	0	0	0	0	3
115	197	0	1.44382943	504.985057	803.662451	504.985057	1101.45842	352.420281	29.0275703	0	0	0	0	3
116	199	0	1.45638446	496.394376	788.53585	496.394376	1089.32366	367.546882	29.0275703	0	0	0	0	3
117	201	0	1.4689395	488.384246	773.512365	488.384246	1077.05205	382.570367	29.0275703	0	0	0	0	3
118	203	0	1.48149454	481.056135	758.612467	481.056135	1065.17426	397.470265	29.0275703	0	0	0	0	3
